Sales,Profit,Order Year
85.96,24.0688,2015
121.96,57.3212,2015
23.92,11.7208,2015
63.96,6.396,2015
629.95,176.386,2015
113.73,32.9817,2015
14.6,6.862,2015
887.84,17.7568,2015
403.92,25.245,2016
106.8,10.68,2015
70.95,20.5755,2015
34.944,11.7936,2015
119.04,35.712,2015
383.84,47.98,2017
799.56,207.8856,2016
31.44,8.4888,2017
25.92,9.072,2017
6.33,-9.8115,2017
75.88,26.558,2017
329.988,-76.9972,2017
71.376,-4.461,2017
63.77,28.6965,2015
50.97,13.2522,2015
96.08,46.1184,2015
1439.968,485.9892,2015
43.56,-4.9005,2015
563.92,7.049,2016
235.152,-47.0304,2016
7.712,1.7352,2017
51.016,15.9425,2016
25.248,7.89,2016
56.686,-14.5764,2016
51.168,-6.396,2017
2793.528,942.8157,2017
1000.02,290.0058,2017
65.94,22.4196,2017
18.24,9.12,2017
76.12,22.0748,2017
7.64,3.7436,2014
68.16,27.9456,2015
62.24,29.2528,2015
29.97,0.2997,2015
125.7,35.196,2016
191.98,51.8346,2016
20.86,1.4602,2016
56.7,26.082,2017
72.704,19.0848,2017
12.264,1.0731,2017
218.352,-54.588,2017
66.294,-103.8606,2015
291.168,-14.5584,2015
88.776,7.7679,2014
110.376,-20.2356,2016
55.176,15.8631,2016
30.32,11.8248,2017
177.568,8.8784,2017
19.44,9.3312,2017
71.28,34.2144,2017
1471.96,459.9875,2017
79.96,-17.991,2017
57.576,21.591,2016
26.336,9.2176,2016
166.5,21.645,2015
360.38,93.6988,2015
11.744,3.8168,2016
247.44,101.4504,2017
18.24,-14.592,2014
25.35,7.605,2016
119.04,30.9504,2015
22.14,6.4206,2015
13.98,6.0114,2015
43.41,19.9686,2017
6.24,2.6208,2017
465.16,120.9416,2017
7.98,3.99,2017
2.394,-6.3441,2014
58.32,27.9936,2014
200.97,50.2425,2014
21.36,8.1168,2015
9.856,3.4496,2017
3.444,-2.5256,2015
384.592,-81.7258,2017
22.92,11.2308,2015
11.36,5.5664,2015
14.592,4.9248,2015
41.4,19.872,2017
442.372,-729.9138,2016
34.5,15.525,2017
28.85,14.425,2016
3.488,1.1772,2014
143.856,48.5514,2014
311.98,93.594,2015
22.45,10.327,2015
39.992,-7.9984,2017
1159.056,43.4646,2017
179.9,44.975,2017
116.312,23.2624,2017
12.42,4.4712,2016
428.4,89.964,2016
24.75,10.89,2016
87.71,41.2237,2016
69.52,17.38,2016
20.784,-4.6764,2016
12.816,4.1652,2016
5.904,1.9926,2017
63.824,9.5736,2015
141.552,-26.541,2015
304.9,143.303,2016
563.24,56.324,2016
661.176,-231.4116,2016
239.976,17.9982,2016
502.488,-87.9354,2014
196.704,68.8464,2014
915.136,102.9528,2015
327.76,91.7728,2015
701.96,168.4704,2017
88.776,7.7679,2015
64.14,16.6764,2015
33.552,12.582,2014
1737.18,503.7822,2014
704.25,84.51,2014
141.76,66.6272,2014
36.36,12.2715,2014
25.83,9.5571,2017
24.588,-38.1114,2014
13.984,4.7196,2014
195.96,19.596,2017
74.352,23.235,2017
6.68,3.2064,2017
17.584,-4.1762,2016
104.784,-14.4078,2016
47.952,16.7832,2016
650.352,-97.5528,2016
629.184,228.0792,2016
15.176,5.3116,2016
127.95,21.7515,2014
579.51,81.1314,2017
14.99,7.3451,2017
151.92,45.576,2014
196.62,96.3438,2014
144.12,69.1776,2014
15.96,7.98,2014
39.96,3.4965,2017
34.08,15.336,2017
10.368,3.6288,2017
7.752,2.8101,2014
15.28,7.4872,2014
65.97,31.0059,2014
33.4,16.032,2015
210.84,103.3116,2015
13.98,4.0542,2014
272.94,30.0234,2014
19.05,8.9535,2014
247.716,93.5816,2014
66.58,15.9792,2014
43.92,12.7368,2014
14.73,4.8609,2014
29.7,13.365,2014
49.12,23.0864,2014
18.28,6.398,2014
47.04,15.9936,2016
339.96,42.495,2016
87.8,43.9,2017
221.382,2.4598,2017
5199.96,1351.9896,2017
156.512,-35.2152,2016
119.85,52.734,2015
30.44,14.9156,2015
69.28,33.2544,2015
587.97,170.5113,2015
24.55,12.0295,2017
12.176,4.4138,2015
37.32,10.4496,2015
35.06,10.518,2015
108.4,-105.69,2017
361.376,27.1032,2017
2.412,-2.01,2015
8.39,2.0975,2015
337.98,101.394,2015
83.92,-13.637,2014
19.68,6.888,2017
25.92,12.4416,2017
6.48,3.1104,2017
86.352,8.6352,2017
56.3,15.764,2015
51.016,8.2901,2014
150.8,56.55,2017
1039.992,103.9992,2017
51.84,24.8832,2017
41.22,11.1294,2017
240.37,7.2111,2017
119.02,33.3256,2017
133.12,49.92,2017
38.08,-29.512,2016
113.568,12.7764,2016
83.92,21.8192,2017
6.63,3.1161,2017
371.97,66.9546,2017
561.584,70.198,2014
99.92,-1.249,2014
4.928,1.7248,2016
14.76,4.2804,2016
99.99,41.9958,2017
286.15,71.5375,2017
49.792,-11.8256,2014
299.975,-167.986,2016
158.376,-36.9544,2016
32.784,-52.4544,2017
47.984,14.3952,2017
62.592,13.3008,2017
4.276,-6.6278,2017
10.56,4.752,2014
229.94,6.8982,2014
311.15,146.2405,2015
12.96,6.3504,2015
14.62,6.7252,2016
5.76,2.8224,2016
21.48,10.5252,2016
396.92,198.46,2016
17.15,4.6305,2016
23.12,7.803,2016
5.248,0.5904,2017
824.95,247.485,2017
24.64,11.8272,2017
227.88,68.364,2017
241.96,33.8744,2017
3.89,1.8672,2017
8.01,3.0438,2017
177.48,19.9665,2015
569.568,7.1196,2017
149.73,43.4217,2017
899.43,-12.849,2017
46.2,5.775,2017
47.952,16.1838,2017
7.992,0.6993,2017
76.864,26.9024,2017
102.93,48.3771,2017
98.16,9.816,2017
11.52,-7.68,2017
83.88,29.358,2017
108.576,-25.3344,2016
5.984,-1.3464,2016
21.96,6.1488,2016
368.97,81.1734,2016
12.39,3.4692,2016
332.94,9.9882,2016
111.93,34.6983,2014
454.272,-73.8192,2015
19.44,9.3312,2017
8399.976,1119.9968,2016
6.294,-4.196,2016
10.368,3.6288,2016
122.382,-24.4764,2016
25.984,-1.624,2014
945.036,-299.2614,2014
14.301,-10.4874,2014
410.352,-51.294,2014
23.52,8.526,2015
180.96,13.572,2015
35,14.7,2017
477.15,28.629,2017
302.376,22.6782,2017
974.988,-97.4988,2017
589.41,-6.549,2014
34.7,12.492,2016
99.87,23.9688,2016
37.94,18.2112,2016
24.9,11.454,2016
82.26,33.7266,2016
7.104,2.4864,2015
103.5,-77.625,2017
2.464,0.8624,2017
8.72,0.654,2017
10.76,5.1648,2015
45.68,21.0128,2015
6.7,2.211,2015
158.376,13.8579,2015
3.44,0.559,2015
56.56,15.2712,2017
36.96,11.4576,2017
135.99,36.7173,2014
15.96,7.0224,2014
3.76,1.0904,2017
14.7,6.615,2017
37.2,9.3,2017
89.97,18.8937,2017
261.96,23.5764,2017
74,37,2017
13.28,6.3744,2016
84.96,6.372,2015
68.46,25.3302,2017
2079.4,582.232,2016
629.95,176.386,2016
72.42,23.8986,2016
131.98,35.6346,2015
114.52,11.452,2015
100.24,33.831,2014
871.8,87.18,2016
61.96,-53.2856,2014
4.554,-3.4914,2017
5.2,0.585,2017
205.992,-2.5749,2017
15.552,5.4432,2017
503.96,50.396,2017
24.472,1.8354,2017
241.568,0,2017
110.4,-4.14,2017
384.768,-115.4304,2017
78.66,36.1836,2017
45.36,22.2264,2017
962.08,156.338,2015
12.843,-9.8463,2015
295.456,96.0232,2015
32.4,15.552,2017
103.936,16.8896,2014
289.568,10.8588,2016
39.72,4.4685,2016
244.768,24.4768,2016
24,-2.7,2017
15.552,5.4432,2017
26.176,-3.272,2017
20.94,6.0726,2015
135.09,62.1414,2015
279.86,64.3678,2015
90.06,41.4276,2015
539.964,-107.9928,2014
50.232,-10.0464,2014
19.242,-13.4694,2014
1247.64,349.3392,2017
5.304,0.4641,2016
19.136,5.98,2016
332.832,-24.9624,2016
279.9,137.151,2017
50.352,17.6232,2017
34.02,16.6698,2017
23.88,8.1192,2017
11.52,5.6448,2017
286.93,140.5957,2017
206.384,23.2182,2017
218.352,0,2017
529.9,105.98,2017
99.3,41.706,2017
108.96,30.5088,2017
2.688,0.84,2017
5443.96,2504.2216,2017
302.67,72.6408,2017
56.07,25.2315,2017
10.08,3.276,2016
59.994,-12.9987,2016
5.715,-4.7625,2016
9.42,-7.85,2016
1999.96,899.982,2016
216.4,56.264,2014
6.936,2.3409,2014
4.428,-6.8634,2014
8.8,2.552,2017
142.8,29.988,2017
399.95,143.982,2017
2152.776,726.5619,2014
4007.84,-50.098,2014
328.59,-147.8655,2014
98.352,-24.588,2014
158.99,41.3374,2015
291.1,75.686,2015
73.68,34.6296,2017
139.92,23.7864,2017
107.88,10.788,2017
33.29,7.9896,2017
58.17,-46.536,2017
5.04,1.764,2017
24.784,7.745,2017
634.116,-172.1172,2014
17.472,5.6784,2014
155.88,38.97,2015
327.564,21.8376,2015
13.36,6.4128,2017
158.9,7.945,2017
319.968,71.9928,2014
505.32,31.5825,2014
3.808,1.2376,2014
8.682,-14.7594,2014
24.424,7.9378,2014
1522.638,169.182,2015
419.9,197.353,2016
3.15,1.512,2016
33.62,-90.774,2017
16.14,7.9086,2014
194.25,-38.85,2014
8.64,2.5056,2014
872.32,244.2496,2014
243.992,-426.986,2017
7.12,0.712,2017
2.688,1.008,2014
317.058,-18.1176,2014
149.352,50.4063,2014
227.976,28.497,2014
11.96,5.8604,2016
563.4,67.608,2016
319.92,118.3704,2016
1049.44,440.7648,2017
170.352,-17.0352,2017
173.94,50.4426,2015
1007.944,75.5958,2014
6.68,3.2064,2016
8.34,2.2518,2016
101.94,30.582,2016
179.97,86.3856,2016
101.94,29.5626,2017
271.96,67.99,2017
8.8,3.872,2017
19.68,5.7072,2017
302.94,69.6762,2017
14.94,7.1712,2017
231.72,11.586,2017
9.912,3.2214,2014
34.65,9.702,2015
19.8,1.7325,2015
33.568,11.7488,2016
125.93,35.2604,2015
11.76,-7.84,2017
5.344,1.8704,2017
1.365,-0.91,2014
62.016,22.4808,2014
60.72,23.6808,2014
146.82,73.41,2014
239.84,64.7568,2014
15.66,7.2036,2014
146.352,-32.9292,2017
5.94,0,2016
45.36,21.7728,2016
211.168,23.7564,2016
484.704,-84.8232,2016
371.976,116.2425,2016
89.82,25.1496,2015
19.296,6.03,2016
191.96,51.8292,2015
21.3,9.798,2015
469.95,131.586,2015
209.88,35.6796,2015
239.666,14.098,2016
22.5,10.8,2016
219.84,107.7216,2016
32.4,15.552,2017
209.94,54.5844,2017
4164.05,83.281,2017
212.94,53.235,2017
41.88,12.1452,2014
58.48,27.4856,2014
102.438,-13.1706,2015
199.304,-8.5416,2015
6999.96,2239.9872,2014
12.96,6.2208,2014
279.86,134.3328,2015
7.38,-5.412,2015
698.352,52.3764,2016
1747.25,629.01,2016
54.48,15.2544,2016
199.99,85.9957,2016
68.541,-52.5481,2017
627.168,70.5564,2017
122.12,39.689,2017
6.99,2.0271,2017
107.424,36.2556,2017
1421.664,-734.5264,2014
125.88,60.4224,2017
79.78,29.5186,2017
133.2,66.6,2017
438.368,38.3572,2015
139.944,-31.4874,2015
133.472,15.0156,2015
564.195,-304.6653,2016
87.168,8.7168,2016
42.616,-68.1856,2017
319.984,107.9946,2017
45.92,15.498,2017
21.184,-11.6512,2017
20.736,7.2576,2017
213.43,-39.637,2017
333.576,25.0182,2017
31.992,4.7988,2017
51.168,-6.396,2017
10.64,3.857,2017
68.704,16.3172,2017
386.91,-185.7168,2017
39.66,11.898,2015
113.92,33.0368,2015
447.86,210.4942,2015
356.85,60.6645,2017
251.58,113.211,2017
219.84,79.692,2016
42.85,15.426,2017
6.16,2.9568,2017
17,4.42,2017
87.4,34.96,2017
29.84,13.428,2017
49.568,17.3488,2014
265.86,79.758,2015
67.96,12.2328,2015
10.92,4.914,2015
83.9,22.653,2015
19.75,5.135,2015
393.54,165.2868,2015
46.872,3.5154,2014
10.9,2.834,2017
79.92,37.5624,2017
146.82,73.41,2017
3.6,1.728,2017
20.04,8.8176,2014
180.016,-15.7514,2015
41.552,-19.7372,2015
13.12,1.476,2015
1117.92,55.896,2015
111.96,21.2724,2017
12.16,2.128,2017
17.52,8.4096,2017
155.88,54.558,2017
477.51,219.6546,2017
164.88,80.7912,2017
47.97,14.8707,2016
415.176,134.9322,2016
35.232,11.4504,2016
54.96,26.9304,2016
16.34,7.6798,2017
225.296,22.5296,2017
50.352,17.6232,2017
163.136,20.392,2015
6.408,-4.9128,2015
217.584,19.0386,2015
5.43,1.7919,2015
143.976,8.9985,2015
519.68,58.464,2016
7.83,3.6018,2014
883.84,99.432,2015
230.352,20.1558,2015
273.92,99.296,2016
9.912,1.239,2017
266.352,-292.9872,2017
56.328,-26.7558,2017
39.264,-4.908,2017
95.232,24.9984,2017
30,14.4,2016
25.92,12.7008,2016
159.92,31.984,2016
34.944,3.0576,2016
149.95,31.4895,2017
23.32,6.0632,2017
16.74,4.8546,2017
14.82,6.9654,2017
10.47,4.8162,2016
11.07,5.2029,2016
20.704,7.764,2016
177.2,83.284,2017
50.496,8.2056,2016
6.129,-4.4946,2015
643.136,56.2744,2015
20.736,7.2576,2015
177.536,62.1376,2014
32.432,3.2432,2014
11.696,3.9474,2015
113.76,44.3664,2016
579.51,81.1314,2016
150.66,6.0264,2016
48.032,15.6104,2016
102.624,7.6968,2014
359.772,-5.1396,2014
13.392,3.1806,2014
122.136,-13.7403,2017
35.88,16.146,2015
479.952,107.9892,2017
23.92,1.794,2017
629.95,163.787,2017
14.952,5.0463,2017
17.94,8.073,2017
116.98,29.245,2017
121.96,20.7332,2016
8.74,2.2724,2016
61.96,27.882,2016
7.96,3.7412,2016
275.24,121.1056,2016
47.4,18.96,2017
512.96,143.6288,2017
395.94,102.9444,2017
81.96,0,2017
32.776,2.4582,2017
272.94,0,2017
253.764,31.0156,2016
29.24,9.8685,2016
35.168,-8.3524,2016
1362.9,-19.47,2016
317.058,-18.1176,2017
15.76,3.546,2017
14.56,-6.188,2017
196.21,98.105,2014
35.4,13.452,2017
419.4,146.79,2017
13.005,-9.9705,2017
7.712,2.7956,2016
4.176,1.305,2016
38.88,18.6624,2016
17.64,8.1144,2015
93.456,-17.523,2016
449.91,157.4685,2017
344.94,31.0446,2016
14.76,4.2804,2016
12.76,5.8696,2016
58.48,27.4856,2016
20.096,3.0144,2017
37.752,4.2471,2017
138.588,-34.647,2017
259.92,-25.992,2017
20.736,7.2576,2017
129.93,12.993,2015
69.93,31.4685,2015
140.736,12.3144,2015
8.32,2.808,2016
9.98,2.7944,2016
62.94,30.2112,2014
21.488,1.6116,2015
239.976,26.9973,2015
34.504,-15.5268,2015
20.104,-16.5858,2015
3.798,-6.0768,2015
7.88,-3.94,2015
35.445,-24.1026,2016
269.97,-386.957,2016
45.12,-7.896,2016
100.8,21.42,2016
47.968,4.1972,2016
99.98,34.993,2014
9.96,4.8804,2014
3.856,1.3978,2017
98.376,35.6613,2015
22.38,-7.833,2015
3.882,-2.588,2017
12.585,-18.0385,2017
113.372,-29.1528,2017
18.312,-12.208,2017
127.936,4.7976,2017
241.17,-168.819,2017
6.24,2.6208,2014
17.9,8.95,2014
3266.376,1061.5722,2014
1.68,-2.688,2017
7.968,-2.3904,2017
113.372,-3.2392,2017
2.96,-1.406,2017
168.1,43.706,2017
98.46,49.23,2015
358.58,39.4438,2015
32.48,4.872,2016
17499.95,8399.976,2016
735.98,331.191,2016
34.37,16.8413,2016
33.96,9.5088,2016
197.97,53.4519,2016
17.48,4.5448,2017
8.016,1.002,2015
146.04,-12.7785,2016
27.88,3.9032,2016
152.65,70.219,2017
22.72,9.3152,2017
11.12,2.8912,2015
1640.7,459.396,2017
371.2,41.76,2017
14.832,-10.3824,2015
20.7,1.656,2016
11.34,5.2164,2016
67.9,0.679,2016
1059.12,307.1448,2016
478.48,47.848,2014
32.04,14.418,2016
55.992,3.4995,2016
76.864,26.9024,2016
59.92,27.5632,2014
1565.88,407.1288,2016
106.05,49.8435,2016
62.04,17.3712,2017
494.97,148.491,2017
367.96,14.7184,2017
44.96,20.6816,2017
182.94,85.9818,2017
28.14,13.5072,2017
7.38,3.4686,2017
10.9,3.597,2017
274.89,46.7313,2017
23.04,11.2896,2017
218.352,-19.1058,2017
10.368,3.6288,2017
12.672,4.752,2016
91.96,-20.691,2016
254.97,91.7892,2016
31.984,-7.996,2016
2887.056,180.441,2016
12.96,6.2208,2016
47.52,21.384,2016
11.952,3.8844,2016
4.98,2.3406,2015
10.78,-17.248,2014
119.976,-17.9964,2014
25.06,11.7782,2016
1652.94,314.0586,2016
131.376,-95.2476,2015
5.344,1.8704,2015
2003.92,125.245,2015
32.4,15.552,2015
1913.4,401.814,2015
146.73,2.9346,2015
114.2,52.532,2015
2567.84,770.352,2015
37.056,8.8008,2017
259.896,-56.3108,2017
19.05,8.763,2017
73.344,27.504,2017
95.68,26.7904,2017
50.96,24.4608,2017
113.94,34.182,2017
25.92,12.4416,2017
20.32,6.9088,2017
411.98,119.4742,2017
34.48,9.9992,2017
244.55,114.9385,2017
10.782,-7.9068,2017
602.651,-163.5767,2015
7.656,-13.0152,2015
559.93,167.979,2015
2399.96,839.986,2017
16,5.6,2017
5.588,-15.0876,2017
235.92,-44.235,2017
10.68,2.8836,2017
41.28,19.8144,2017
1001.584,125.198,2016
14.76,4.2804,2017
2.502,-2.0016,2014
115.96,25.5112,2017
186.54,50.3658,2017
159.56,59.0372,2017
55.984,4.1988,2015
132.16,9.912,2014
17.904,-31.332,2014
124.032,44.9616,2014
1403.92,70.196,2014
28.8,0.864,2016
24.588,-18.0312,2015
356.79,99.9012,2017
16.98,8.49,2017
491.55,240.8595,2015
7.38,3.3948,2015
23.66,10.8836,2015
681.408,42.588,2015
18.9,8.694,2016
93.68,25.2936,2016
21.93,10.3071,2016
862.344,97.0137,2016
19.98,9.3906,2016
13.494,-2.249,2014
23.988,-13.993,2014
31.984,1.1994,2014
41.584,4.6782,2014
95.976,-10.7973,2017
84.272,-75.8448,2016
36.544,11.8768,2014
479.72,52.7692,2016
102.368,37.1084,2017
28.4,8.236,2017
713.88,214.164,2017
68.52,31.5192,2017
623.96,38.9975,2015
11.12,5.4488,2014
523.92,-26.196,2016
2.48,1.1656,2015
221.024,-55.256,2015
128.058,-23.7822,2015
58.408,18.2525,2017
79.974,-29.3238,2017
479.988,55.9986,2015
11.808,4.1328,2015
53.568,19.4184,2015
503.96,50.396,2015
21.34,9.8164,2015
36.4,17.108,2016
51.75,15.525,2016
15.51,4.3428,2015
146.82,73.41,2015
12.96,6.2208,2015
7.8,2.106,2017
10.2,4.794,2016
22.32,5.58,2016
24.1,11.086,2016
75.98,18.2352,2016
6.46,3.1654,2016
60.12,28.8576,2016
824.97,214.4922,2015
24.85,7.7035,2016
12.624,-2.5248,2017
89.584,4.4792,2017
471.92,29.495,2017
18.18,-13.938,2017
31.744,8.3328,2017
5.904,1.9926,2015
621.76,46.632,2015
59.98,17.994,2016
48.87,23.9463,2017
154.9,69.705,2017
5.92,2.8416,2014
30.18,13.8828,2014
24.1,11.086,2016
8.78,2.2828,2016
376.74,71.162,2016
29.52,14.4648,2016
11.96,2.99,2016
26.4,12.672,2016
1158.12,130.2885,2017
1.392,-3.7584,2017
44.43,18.6606,2015
226.2,58.812,2015
186.54,41.0388,2015
265.86,79.758,2015
27.9,6.975,2015
31.08,8.3916,2015
13.84,-22.144,2017
175.872,63.7536,2017
12.96,6.3504,2016
208.44,62.532,2017
25.76,0.7728,2017
366.744,-110.0232,2015
289.24,26.0316,2014
69.456,22.5732,2014
5.184,1.8144,2014
205.164,13.6776,2015
8.544,-7.476,2014
12.828,-8.9796,2015
598.458,-42.747,2015
25.984,-3.8976,2015
17.96,5.837,2014
5.04,0.1512,2014
208.16,56.2032,2014
148.257,15.6978,2017
146.76,38.1576,2014
32.96,14.1728,2014
587.97,164.6316,2014
14.94,7.0218,2014
25.83,12.1401,2016
15.552,5.4432,2014
6.8,0.51,2014
4.224,1.2672,2014
143.64,10.773,2014
31.104,10.8864,2014
223.056,69.705,2014
227.46,65.9634,2017
46.24,15.606,2017
5.22,2.4012,2017
33.9,15.594,2016
28.14,7.8792,2016
36,6.48,2016
92.94,25.0938,2016
245.646,8.1882,2016
55.008,17.19,2016
35.232,11.4504,2016
523.392,52.3392,2017
479.984,89.997,2014
12.96,6.2208,2017
17.94,6.4584,2017
166.72,41.68,2017
24.816,8.3754,2017
124.36,27.3592,2017
599.97,69.9965,2017
198.744,-14.196,2017
9.184,1.148,2017
9.248,3.3524,2016
99.592,2.4898,2014
399.96,139.986,2014
15.552,5.4432,2016
14.576,2.3686,2014
209.6,68.12,2016
23.32,6.0632,2016
30.98,13.941,2016
119.96,25.1916,2016
363.92,-31.843,2016
35.808,11.19,2016
122.688,39.8736,2016
892.136,111.517,2016
50.22,2.0088,2016
83.42,24.1918,2016
5.872,2.1286,2016
12.144,4.0986,2015
27.792,10.422,2016
6.208,0.6984,2017
32.67,8.4942,2017
1261.33,327.9458,2014
38.88,18.6624,2016
1.964,-3.2406,2016
82.656,30.996,2016
5.98,2.691,2014
9.248,3.3524,2016
4.448,0.3336,2016
5.184,1.8144,2016
175.92,15.393,2016
4.752,-8.316,2016
13.344,1.0008,2016
54.9,26.901,2016
22.911,-17.5651,2016
309.456,34.8138,2016
19.456,3.4048,2016
472.518,-149.6307,2016
1012.68,303.804,2016
17.22,-12.628,2016
3.52,1.6896,2017
1626.192,121.9644,2017
8.595,-6.303,2017
190.896,-42.9516,2017
99.87,23.9688,2017
79.36,23.808,2015
119.96,7.4975,2017
106.32,49.9704,2015
163.44,45.7632,2015
42.76,11.1176,2015
51.55,24.2285,2015
479.952,89.991,2015
146.688,55.008,2016
276.784,89.9548,2016
25.32,9.1785,2016
318.96,149.9112,2017
212.64,99.9408,2015
23.472,8.802,2014
19.648,6.6312,2016
6.57,-5.037,2014
421.1,105.275,2017
760.116,-43.4352,2017
38.784,7.272,2017
122.328,1.5291,2017
25.98,0.7794,2016
3.28,1.476,2016
459.88,13.7964,2016
7.76,2.2504,2016
71.96,17.99,2016
54.9,15.372,2016
9.28,3.248,2016
1685.88,320.3172,2016
5.728,2.0048,2016
61.96,27.882,2014
1.344,0.4704,2014
17.94,8.7906,2017
13.904,4.5188,2017
67.194,-51.5154,2014
41.86,18.837,2017
141.96,41.1684,2017
10.02,4.4088,2015
144.12,69.1776,2015
17.94,8.7906,2016
13.89,4.5837,2016
16.45,7.567,2016
19.92,6.5736,2016
35.168,8.3524,2016
123.088,40.0036,2016
257.94,67.0644,2017
1879.96,545.1884,2017
27.46,9.8856,2017
89.98,43.1904,2017
828.6,240.294,2017
7.23,-5.784,2015
17.44,1.308,2015
62.88,-50.304,2015
290.352,-36.294,2015
113.52,46.5432,2017
135.3,37.884,2017
111.15,48.906,2014
776.85,-181.265,2017
12.294,-8.6058,2017
154.764,-46.4292,2017
43.28,3.246,2017
92.94,41.823,2016
52.56,18.396,2016
971.88,109.3365,2015
141.96,35.49,2017
182.55,-135.087,2017
88.768,31.0688,2014
53.088,-108.8304,2015
275.88,46.8996,2015
157.9,74.213,2015
4.91,2.4059,2017
87.92,0.8792,2016
5.98,2.9302,2016
222.384,16.6788,2015
16,5.6,2015
21.84,10.92,2014
15.6,7.644,2014
247.84,121.4416,2014
9.912,3.3453,2014
69.52,17.38,2016
11.52,3.2256,2014
717.72,71.772,2014
236.5,68.585,2014
170.352,19.1646,2014
145.764,3.2392,2017
107.97,22.6737,2017
143.96,1.7995,2017
2399.96,569.9905,2017
74.352,23.235,2017
87.168,-226.6368,2017
32.232,2.4174,2017
2.202,-1.5414,2017
9.396,-7.5168,2017
89.97,25.1916,2016
12.78,5.2398,2014
40,0.5,2016
23.24,7.553,2017
908.82,227.205,2017
5.552,-1.041,2017
8.016,1.002,2017
74.592,-2.1312,2017
16.784,-22.2388,2017
38.864,-99.1032,2017
203.976,25.497,2016
674.352,-8.4294,2016
5.388,-4.49,2016
30.976,5.0336,2016
1350.12,175.5156,2016
15.92,7.4824,2016
19.54,7.2298,2016
21.4,6.206,2014
12.6,5.796,2014
11.96,3.1096,2015
138,34.5,2015
116.76,14.595,2016
331.023,-114.3534,2016
756.8,75.68,2016
8.736,-4.8048,2014
6.08,2.0672,2015
17.46,5.9364,2017
369.16,32.3015,2017
2.912,0.91,2016
20.736,7.2576,2016
9.568,2.99,2016
30.18,13.8828,2016
51.648,18.7224,2016
11.232,3.9312,2016
14.73,7.2177,2017
16.4,4.756,2015
25.92,12.4416,2015
8.82,2.5578,2015
62.496,21.8736,2015
339.96,122.3856,2015
49.568,17.3488,2015
274.491,-228.7425,2017
137.94,35.8644,2017
40.68,-7.119,2017
110.376,12.4173,2016
151.62,50.0346,2016
30.8,10.164,2016
123.92,38.725,2017
1319.8,214.4675,2017
89.712,30.2778,2014
22.83,10.7301,2014
30.88,15.44,2017
465.16,120.9416,2017
27.12,12.4752,2017
113.6,44.304,2016
12.96,6.3504,2016
69.456,22.5732,2016
8.64,2.4192,2014
341.991,-319.1916,2016
43.96,18.4632,2016
39.76,18.6872,2016
66.36,26.544,2017
92.88,30.186,2017
24.14,7.9662,2017
4416.174,-630.882,2017
49.56,18.8328,2017
354.9,17.745,2017
15.12,4.914,2014
